molregno,n_records,n_assays,n_docs,n_types,pref_name,inchikey
628076,2,2,1,2,,DXRCWRDHBIVBIS-UHFFFAOYSA-N
628077,2,2,1,2,,FQPJRGDRIOAJCS-UHFFFAOYSA-N
628275,2,2,1,2,,GAZBPJSYFHKHNT-UHFFFAOYSA-N
628332,2,2,1,2,,SFQDLGJERYKWGV-UHFFFAOYSA-N
628440,2,2,1,2,,LASVKJLQJACNOV-UHFFFAOYSA-N
628460,2,2,2,1,,XCFWDLWOCXSJOK-JRTLGTJJSA-N
628524,2,2,1,2,,WYLPBGSDNSBKPW-UHFFFAOYSA-N
628607,2,2,1,2,,IQZQWPRZFLHJFI-UHFFFAOYSA-N
621171,2,2,1,2,,PKONXOYDGGORHO-CQSZACIVSA-N
621251,2,2,1,2,,YYRVJJWBIQUZNR-CYBMUJFWSA-N
621358,2,2,1,2,,HUZRXZVIBUNCKL-UHFFFAOYSA-N
621846,2,2,1,1,,UJIBXDMNCMEJAY-UHFFFAOYSA-N
624001,2,2,2,1,,KUXXGWVHTMGCMA-FJIJXJHWSA-N
624002,2,2,2,1,,JCEIOJXARAMKNB-JZUMHQTLSA-N
624225,2,2,2,2,NIRAPARIB,PCHKPVIQAHNQLW-CQSZACIVSA-N
625289,2,2,1,2,,NXDWVPHCXAJSKA-GFCCVEGCSA-N
625410,2,2,1,2,,UCRSYBKADUKGLT-CYBMUJFWSA-N
626431,2,2,1,2,,IVAPPJUVOQYBHT-UHFFFAOYSA-N
626527,2,2,1,2,,SRUFLVFKYQIENG-UHFFFAOYSA-N
627167,2,2,1,1,,XAQNCLSQQYEQMI-RBUKOAKNSA-N
627168,2,2,1,1,,RKXDBMQRODRNSK-RBUKOAKNSA-N
618930,2,2,2,1,,PIKCALBGLDBAKK-NSHDSACASA-N
627435,2,2,1,1,,USNNNBJEPXKOFF-LEWJYISDSA-N
627552,2,2,1,2,,SMNCEXHPBATBIT-UHFFFAOYSA-N
250,2,1,1,2,SB-203580,CDMGBJANTYXAIV-UHFFFAOYSA-N
142808,2,1,1,2,VINCRISTINE,OGWKCGZFUXNPDA-XQKSVPLYSA-N
138027,2,1,1,2,METHANESULFONIC ACID METHYL ESTER,MBABOKRGFJTBAE-UHFFFAOYSA-N
138037,2,1,1,2,HYDROXYPROGESTERONE,DBPWSSGDRRHUNT-CEGNMAFCSA-N
139014,2,1,1,2,OXCARBAZEPINE,CTRLABGOLIVAIY-UHFFFAOYSA-N
151421,2,1,1,2,6-METHOXY-2-NAPHTHYLACETIC ACID,PHJFLPMVEFKEPL-UHFFFAOYSA-N
153330,2,1,1,2,SULFAPHENAZOLE,QWCJHSGMANYXCW-UHFFFAOYSA-N
619833,2,2,1,2,,NANQRVOKMXDMNL-CQSZACIVSA-N
619907,2,2,1,1,,VMZBJCIUNPGQKF-ZDUSSCGKSA-N
619908,2,2,1,2,,GDVOQNXWYQVYJH-INIZCTEOSA-N
619909,2,2,1,2,,IQWBKNWLBVZZLG-HNNXBMFYSA-N
621166,2,2,1,2,,PIHREWZGYZJCNQ-AWEZNQCLSA-N
621167,2,2,1,2,,LHYWGVZKOTTYSZ-OAHLLOKOSA-N
621168,2,2,1,2,,AIGMIQVSRPRWAQ-CQSZACIVSA-N
621169,2,2,1,2,,ABDWUBPDHWDFCV-CYBMUJFWSA-N
621170,2,2,1,2,,IBILQKIYEWGQDQ-GFCCVEGCSA-N
717,2,2,2,2,BICALUTAMIDE,LKJPYSCBVHEWIU-UHFFFAOYSA-N
3326288,2,1,1,2,,NLMXJHXBAVOWBA-UYRXBGFRSA-N
3325417,2,2,1,1,,AMYAYZSNIPMSLY-RXEHIIAQSA-N
1124,2,1,1,1,METHAZOLAMIDE,FLOSMHQXBMRNHR-QPJJXVBHSA-N
3328418,2,1,1,1,,ODQDVAHMMNFXKP-UHFFFAOYSA-N
1114,2,1,1,2,EPIRUBICIN,AOJJSUZBOXZQNB-VTZDEGQISA-N
620164,2,2,1,2,,VDXIBLBHDRKGBK-CQSZACIVSA-N
620165,2,2,1,2,,KLFVGKSTNOVPOR-CYBMUJFWSA-N
620166,2,2,1,2,,FHUODQKGUFFZJE-CYBMUJFWSA-N
620167,2,2,1,2,,OVTUKEYYZWXZMJ-UHFFFAOYSA-N
620168,2,2,1,2,,GUNAZEDORZMWRN-LBPRGKRZSA-N
620169,2,2,1,2,,KEDAYBZXXNOGOP-LBPRGKRZSA-N
620235,2,2,1,2,,MSPFRPWEGPBFTC-UHFFFAOYSA-N
620236,2,2,1,2,,DJILKXZJMQURGL-CYBMUJFWSA-N
620347,2,2,2,1,,BHTGEWHBEIZLOP-VQHVLOKHSA-N
619910,2,2,1,1,,KAWDUHFGBOIYCO-UHFFFAOYSA-N
421089,2,1,1,2,METHIMAZOLE,PMRYVIKBURPHAH-UHFFFAOYSA-N
421157,2,1,1,2,OXYTETRACYCLINE,IWVCMVBTMGNXQD-PXOLEDIWSA-N
620959,2,2,1,2,,SNPICWUEPVAZAM-UHFFFAOYSA-N
621019,2,2,1,2,,VNNFGZRIODMCIW-CQSZACIVSA-N
621020,2,2,1,2,,DTQWVENQVGQFAP-CYBMUJFWSA-N
620509,2,2,1,2,,JGRNPFVRYKMKOL-UHFFFAOYSA-N
621021,2,2,1,2,,SQDIKQKCDLMHCF-CQSZACIVSA-N
621022,2,2,1,2,,CZXWYWSRENNIBD-UHFFFAOYSA-N
621023,2,2,1,2,,VWGHJDXVTAUEQY-UHFFFAOYSA-N
621024,2,2,1,2,,UUEDQZRCAVWNIH-UHFFFAOYSA-N
621088,2,2,1,2,,UHPLDFSEISHDBD-UHFFFAOYSA-N
621089,2,2,1,2,,NRNPLYWFPSCQAF-UHFFFAOYSA-N
621090,2,2,1,2,,HPVUAGMZZRSSHI-UHFFFAOYSA-N
621091,2,2,1,2,,RJAXVZUSTIFVGP-UHFFFAOYSA-N
621092,2,2,1,2,,YVEWHDHDFNFTCD-UHFFFAOYSA-N
621093,2,2,1,2,,OWMBYQVIMDTSAW-HNNXBMFYSA-N
23,1,1,1,1,BROMOENOL LACTONE,BYUCSFWXCMTYOI-ZRDIBKRKSA-N
543,1,1,1,1,AMPHETAMINE,KWTSXDURSIMDCE-UHFFFAOYSA-N
556,1,1,1,1,ISOSORBIDE DINITRATE,MOYKHGMNXAOIAT-JGWLITMVSA-N
3327504,1,1,1,1,,UKMNDBSUEVWLHJ-QJAXPJQKSA-N
3327554,1,1,1,1,,RROHFAMTJWNPIZ-QFIPXVFZSA-N
3327589,1,1,1,1,,ALSMRGTYWDRDTI-MRXNPFEDSA-N
3327597,1,1,1,1,,QRTJGQPIQZNROB-MERSLJBJSA-N
3327604,1,1,1,1,,CQATVGOMGRRESM-JNIOUFIGSA-N
3327614,1,1,1,1,,NHMZJUZEGDBWQG-JERUYDHFSA-N
3327687,1,1,1,1,,KCNPQKVWJVYCIM-KKYBCORPSA-N
3327791,1,1,1,1,,GLIIUHIGCHIMQJ-UHFFFAOYSA-N
3327794,1,1,1,1,,OHKLIUFLVCJXBP-QJAXPJQKSA-N
3327838,1,1,1,1,,LEUWSPCBZKFVHM-ZYEUJMMNSA-N
3327861,1,1,1,1,,NVLKIPITLOEEBA-UHFFFAOYSA-N
3328007,1,1,1,1,,MCRYHLVCWMBOMQ-UHFFFAOYSA-N
3326479,1,1,1,1,,IAUOZVUQNSOHJC-ULRIJCTKSA-N
3326390,1,1,1,1,,PGBDTAFESIPFBO-MJGOQNOKSA-N
3326355,1,1,1,1,,CWLAEQYAFHKHQL-JOKADACXSA-N
3326345,1,1,1,1,,PBIDDBRAZXNWLY-UHFFFAOYSA-N
3326160,1,1,1,1,,YBDRRWUOEANXNK-MLYUBCOLSA-N
3326151,1,1,1,1,,XJDQHSVPSUVJKW-IFBRIYNTSA-N
3326150,1,1,1,1,,NTNRLSKJZDMOAB-UHFFFAOYSA-N
3326060,1,1,1,1,,NJKUDDNSTMCNGJ-UHFFFAOYSA-N
3325965,1,1,1,1,,ZQSBNCTWGKRISE-AWEZNQCLSA-N
3325841,1,1,1,1,,UPQXIDPIRQKKBH-UHFFFAOYSA-N
3325692,1,1,1,1,,FKPPZOCHZMGECX-UHFFFAOYSA-N
3325515,1,1,1,1,,QABPJLDIUIUYCX-MERSLJBJSA-N
3325360,1,1,1,1,,DXYJVYDTTDPEPO-UHFFFAOYSA-N
3325178,1,1,1,1,,WUWKQHJSPKXDQX-UHFFFAOYSA-N
3325032,1,1,1,1,,POJQEVDRIXGUMR-MLYUBCOLSA-N
1096,1,1,1,1,ETHOXZOLAMIDE,OUZWUKMCLIBBOG-UHFFFAOYSA-N
620534,1,1,1,1,,SVEKBOWUZRSCKC-UHFFFAOYSA-N
620510,1,1,1,1,,UNUYHVCNCOUDKK-UHFFFAOYSA-N
620454,1,1,1,1,,DERFKFVMRCMNBB-CCEZHUSRSA-N
620453,1,1,1,1,,OSLCXRHTDASFII-WUKNDPDISA-N
620452,1,1,1,1,,ULWWEFQRNUGZPN-VAWYXSNFSA-N
620451,1,1,1,1,,FHJQISPBEYPYDY-VQHVLOKHSA-N
620413,1,1,1,1,,FLVUGMGNWRQWAO-UHFFFAOYSA-N
620412,1,1,1,1,,LKQDBBJKIDVDIQ-UHFFFAOYSA-N
621018,1,1,1,1,,WYWOBCJMDNZHAV-UHFFFAOYSA-N
621015,1,1,1,1,,FOAIHZWTVRCBAT-UHFFFAOYSA-N
621014,1,1,1,1,,VCXWHUFKKZDTOJ-UHFFFAOYSA-N
620980,1,1,1,1,,QSKQVYGGIODIIN-OFVILXPXSA-N
620950,1,1,1,1,,YWQKKXCQKRAICT-UHFFFAOYSA-N
620887,1,1,1,1,,ZINGHIPCXWTDLJ-UHFFFAOYSA-N
620857,1,1,1,1,,WVAKRQOMAINQPU-UHFFFAOYSA-N
620841,1,1,1,1,,BTFCCPKDGZFGPR-UHFFFAOYSA-N
620346,1,1,1,1,,VZPCYGNNHOMJRA-JLHYYAGUSA-N
620345,1,1,1,1,,JWGSDBMJBSBRAV-BUHFOSPRSA-N
620268,1,1,1,1,,UJYVIAFJOKZQLT-ZHACJKMWSA-N
620267,1,1,1,1,,SDBLMAGBFSJKHB-OUKQBFOZSA-N
620187,1,1,1,1,,NZOKOFZKUJDFLL-UHFFFAOYSA-N
621163,1,1,1,1,,DFWNNELCVCRXRQ-UHFFFAOYSA-N
621153,1,1,1,1,,MCEPAFGIBULHLP-XMMPIXPASA-N
621120,1,1,1,1,,WKNMEUSGOJIXHX-UHFFFAOYSA-N
621119,1,1,1,1,,NQIHLPFBLRKBRZ-UHFFFAOYSA-N
621086,1,1,1,1,,TYOFBPUAMABHNL-UHFFFAOYSA-N
621083,1,1,1,1,,HMORDCLVSQCEPB-UHFFFAOYSA-N
620571,1,1,1,1,,FFEZHLXOXUSNKU-UHFFFAOYSA-N
620540,1,1,1,1,,SARLJYCGRBSBIR-ACCUITESSA-N
620539,1,1,1,1,,ILQPFWGPYWQTHJ-ACCUITESSA-N
620538,1,1,1,1,,WACGNBTYNJLDBB-FYWRMAATSA-N
620537,1,1,1,1,,CDODDYUNBWYGOC-CSKARUKUSA-N
621429,1,1,1,1,,CBAMKUWAFADTHH-UHFFFAOYSA-N
621428,1,1,1,1,,HPRCKBOWJYALMP-UHFFFAOYSA-N
621427,1,1,1,1,,HXOBOMSWNSTKJY-UHFFFAOYSA-N
621426,1,1,1,1,,ZIBSWHKBQDUZFU-UHFFFAOYSA-N
621385,1,1,1,1,,JOIKNLCNOLUIEO-JOCHJYFZSA-N
621314,1,1,1,1,,XSXFFJJDVGJPJE-JOCHJYFZSA-N
621308,1,1,1,1,BENDAZAC,BYFMCKSPFYVMOU-UHFFFAOYSA-N
621248,1,1,1,1,,UIJUQGQHLFYFLE-UHFFFAOYSA-N
621164,1,1,1,1,SD-0006,CATQHDWESBRRQA-UHFFFAOYSA-N
619609,1,1,1,1,,IFYRMDHAMMMFEN-UHFFFAOYSA-N
619607,1,1,1,1,,KMXFQKSPGKRQKR-UHFFFAOYSA-N
619534,1,1,1,1,,BMLPQUIFEDSPOQ-UHFFFAOYSA-N
619533,1,1,1,1,,DMGYGYNTXMBMRD-UHFFFAOYSA-N
620149,1,1,1,1,,NLFVFVQFPLEKDA-UHFFFAOYSA-N
620349,1,1,1,1,,LZSBNYPDVQHPAO-VQHVLOKHSA-N
620348,1,1,1,1,,OCUGVNIZKXOPTO-VQHVLOKHSA-N
622175,1,1,1,1,,QHXVYERZGJLRLF-OJLMCXTGSA-N
622173,1,1,1,1,,FTOGLQXKLWNGLW-VHNNBIRDSA-N
622100,1,1,1,1,,ACTXFRVOVCDZTE-CRWYYUFWSA-N
622099,1,1,1,1,,XCIZWKVVZYEZHT-QUNVUJPXSA-N
622027,1,1,1,1,,MXAUIAYYRYRHPY-NGZAGFBYSA-N
621870,1,1,1,1,,QIBDSCJTWMYQTC-OAQYLSRUSA-N
621869,1,1,1,1,,RMNQHMQKUFGTQZ-OAQYLSRUSA-N
621802,1,1,1,1,,HTXMSBSZASVVFP-OAQYLSRUSA-N
621672,1,1,1,1,,SLAGVDVFVOTFNB-HSZRJFAPSA-N
621650,1,1,1,1,,GLBHSLFQNFPRMJ-UHFFFAOYSA-N
621648,1,1,1,1,,QQURUBZIWQUADK-UHFFFAOYSA-N
621560,1,1,1,1,,FFHBRHCAYNKEBM-UHFFFAOYSA-N
621559,1,1,1,1,,LDOTVBJQMMQROS-UHFFFAOYSA-N
621492,1,1,1,1,,VKTPKSCHNKUPDR-UHFFFAOYSA-N
621490,1,1,1,1,,FONBZQATAUXFLY-UHFFFAOYSA-N
621452,1,1,1,1,,UNKSWQVJNKCXOO-JOCHJYFZSA-N
622383,1,1,1,1,,ISJDJRMNDVLGMU-UHFFFAOYSA-N
622382,1,1,1,1,,PUFFDHPIZWKLSX-UHFFFAOYSA-N
622381,1,1,1,1,,MHMGSQRAIMZTJJ-UHFFFAOYSA-N
622380,1,1,1,1,,IOINRDOSUIAQPJ-UHFFFAOYSA-N
622379,1,1,1,1,,BOEKOZVTAVMFTP-UHFFFAOYSA-N
622334,1,1,1,1,,VAGCPIHLOMMMDJ-SYRFRKFLSA-N
622320,1,1,1,1,,BEQHCPMFBSSJLM-UHFFFAOYSA-N
622319,1,1,1,1,,WPLZJOHYEBBPRT-UHFFFAOYSA-N
622318,1,1,1,1,,DKXSPARARMBTSS-UHFFFAOYSA-N
622317,1,1,1,1,,OWKHINQEBZMXKL-UHFFFAOYSA-N
622316,1,1,1,1,,DWRQJSYKHGJWPN-UHFFFAOYSA-N
622315,1,1,1,1,,HOPDHEHFNMVVFR-UHFFFAOYSA-N
622270,1,1,1,1,,SPVBIVLOVRDUPG-HCCOPHJMSA-N
622269,1,1,1,1,,JYOPFNFGXYLUHA-OJLMCXTGSA-N
622268,1,1,1,1,,CSQOOKHGXFRBEQ-MHMLHYMTSA-N
622250,1,1,1,1,,XRELUBWLPZIXSQ-UHFFFAOYSA-N
622829,1,1,1,1,,BZFJGKHIEZMTSV-TZDUGODVSA-N
622761,1,1,1,1,,KUBVRBHREBOZQR-JNXJTYLLSA-N
622760,1,1,1,1,,UJXZIZJAELMUHW-RIVGWTAASA-N
622758,1,1,1,1,,LMQNBSXCIOOYRS-XYLBCIRHSA-N
622687,1,1,1,1,,GXEILWZMBSGTIK-XYLBCIRHSA-N
622613,1,1,1,1,,ZDSWMSRFTNIEJV-UHFFFAOYSA-N
622515,1,1,1,1,,KVQINTYARDHBBP-UHFFFAOYSA-N
622514,1,1,1,1,,VFOJZCCGUHQKDE-UHFFFAOYSA-N
622513,1,1,1,1,,DDCLWOGSNNHDJS-UHFFFAOYSA-N
622452,1,1,1,1,,GHXYRZWZQQDKIT-UHFFFAOYSA-N
622451,1,1,1,1,,JJWNFTHIOIOXBG-UHFFFAOYSA-N
622450,1,1,1,1,,VBABGCUAQJTMHR-UHFFFAOYSA-N
622449,1,1,1,1,,JPKILPNLNPLMOZ-UHFFFAOYSA-N
622448,1,1,1,1,,BBACDJSPZTWBIB-UHFFFAOYSA-N
622401,1,1,1,1,,WAAMCZYAPJAPAO-HCCOPHJMSA-N
622399,1,1,1,1,,XTMJGCFAFCZMPD-HCCOPHJMSA-N
624296,1,1,1,1,CEFUROXIME AXETIL,KEJCWVGMRLCZQQ-YJBYXUATSA-N
624268,1,1,1,1,CAMAZEPAM,PXBVEXGRHZFEOF-UHFFFAOYSA-N
624231,1,1,1,1,AZOSEMIDE,HMEDEBAJARCKCT-UHFFFAOYSA-N
624161,1,1,1,1,FLUDARABINE PHOSPHATE,GIUYCYHIANZCFB-FJFJXFQQSA-N
624125,1,1,1,1,METHYL AMINOLEVULINATE,YUUAYBAIHCDHHD-UHFFFAOYSA-N
624050,1,1,1,1,,VFEUENDJIZXPKO-KIKDMBQDSA-N
624049,1,1,1,1,,ABOSMIZKCHEJEN-KIKDMBQDSA-N
624048,1,1,1,1,,KWEMWXSXTGQSGX-AYEHBTSNSA-N
624047,1,1,1,1,,KPYWDUUGBKKBQA-JIWYJQEDSA-N
624012,1,1,1,1,INDIGOTINDISULFONATE,CFZXDJWFRVEWSR-BUHFOSPRSA-N
623198,1,1,1,1,,WJKLZROERAPTFV-WPLJCJQWSA-N
623197,1,1,1,1,,GGIXBIVLYUNLOM-JIWYJQEDSA-N
623057,1,1,1,1,,HSGLTPLGLIYMNU-OLJFDCSVSA-N
622962,1,1,1,1,,KYVLHNVULSKMIS-PAUUBVRYSA-N
622897,1,1,1,1,,MCQOPISOSREHDL-GIEZCARCSA-N
622831,1,1,1,1,,BQZXWVJPEGSSMW-TVLLSFCTSA-N
626790,1,1,1,1,,SPZWXZUOIPQHBF-NRFANRHFSA-N
626789,1,1,1,1,,HKOCDPDGHOUFCU-FQEVSTJZSA-N
626719,1,1,1,1,,ACXGVPVKIDOSSY-FQEVSTJZSA-N
626718,1,1,1,1,,CPLNCOFHHCKRHJ-FQEVSTJZSA-N
626717,1,1,1,1,,WLMHEEAQWORBBU-IBGZPJMESA-N
626716,1,1,1,1,,JKTDENLYWZBCRY-SFHVURJKSA-N
626715,1,1,1,1,,IZQCGTSQXGLBNU-KRWDZBQOSA-N
626646,1,1,1,1,,RYPKEUHHCZTDNT-UHFFFAOYSA-N
626622,1,1,1,1,,DSIHXMZSDDJEHM-UHFFFAOYSA-N
626617,1,1,1,1,,LSPZADPOAPVPBB-IJHRGXPZSA-N
626616,1,1,1,1,,ZRKZIMDILYYGSD-NRFANRHFSA-N
626615,1,1,1,1,,JIFZQCVNRQAIIC-NRFANRHFSA-N
626614,1,1,1,1,,KEHPXASQIZHFCI-FQEVSTJZSA-N
626453,1,1,1,1,EPLERENONE,JUKPWJGBANNWMW-VWBFHTRKSA-N
626376,1,1,1,1,,LILGMDXLRPEBNH-HFZDXXHNSA-N
624467,1,1,1,1,2-MERCAPTOETHANESULFONIC ACID,ZNEWHQLOPFWXOF-UHFFFAOYSA-N
627016,1,1,1,1,,QSCUVEAKXPPJEN-NRFANRHFSA-N
627015,1,1,1,1,,MOCUWIVXQICVQL-NRFANRHFSA-N
627007,1,1,1,1,,FMRNKJBMXLVUBM-UHFFFAOYSA-N
626972,1,1,1,1,,YOBOIEILBMDGIV-UHFFFAOYSA-N
626956,1,1,1,1,,DNCGMDIISBKSHQ-IBGZPJMESA-N
626955,1,1,1,1,,TZOPVWJXHWKJDG-SFHVURJKSA-N
626954,1,1,1,1,,OHLNRZXMTAUVDU-FQEVSTJZSA-N
626953,1,1,1,1,,BKDHECAUABUFKI-IBGZPJMESA-N
626952,1,1,1,1,,PAUNOOYWLUPBAU-IMMUGOHXSA-N
626870,1,1,1,1,,FBEZGWNICNPZQX-UGNFMNBCSA-N
626869,1,1,1,1,,VUXFYXSXUNNMDS-FQEVSTJZSA-N
626868,1,1,1,1,,YSWMLQAQLGTDOK-JGZNSJETSA-N
626867,1,1,1,1,,LDOAZVFBEHRVSE-FQEVSTJZSA-N
626793,1,1,1,1,,LPYBWYDAXLOGCL-IBGZPJMESA-N
626792,1,1,1,1,,KAIDZJJOOKJDAX-FQEVSTJZSA-N
626791,1,1,1,1,,XYIIKPMWBVDYDJ-FQEVSTJZSA-N
627160,1,1,1,1,,LVMSDMGXOVXJCC-KRWDZBQOSA-N
627159,1,1,1,1,,SKIZXIMPIIIYJI-SFHVURJKSA-N
627158,1,1,1,1,,KKFVCJNLARMDCK-SFHVURJKSA-N
627157,1,1,1,1,,QMJNKXPMPXXPHT-FQEVSTJZSA-N
627156,1,1,1,1,,AKRRHIIOVRVEBJ-NRFANRHFSA-N
627151,1,1,1,1,,ZYKJSUCBSIXJDQ-UHFFFAOYSA-N
627150,1,1,1,1,,AUNLMMZYXXUJGF-UHFFFAOYSA-N
627080,1,1,1,1,,YGAQRPQJHWAPQJ-FQEVSTJZSA-N
627079,1,1,1,1,,LHVSRPGSPJXYNH-SFHVURJKSA-N
627078,1,1,1,1,,AXBPVSOKKYHKPB-SFHVURJKSA-N
627077,1,1,1,1,,GVEHTXVASCJTNN-IBGZPJMESA-N
627076,1,1,1,1,,MDHPAFCRERHBKF-KRWDZBQOSA-N
627070,1,1,1,1,BENSERAZIDE,BNQDCRGUHNALGH-UHFFFAOYSA-N
627019,1,1,1,1,,NFWVQNCKQLSTOF-SFHVURJKSA-N
627018,1,1,1,1,,LRYNMPXTHXKRSL-IBGZPJMESA-N
627017,1,1,1,1,,VDLIHVZFLRBRPY-IBGZPJMESA-N
627309,1,1,1,1,,UIGWTXCWWHYDSX-LEWJYISDSA-N
627298,1,1,1,1,,SYFSGXBYSXRJBJ-HNNXBMFYSA-N
627297,1,1,1,1,,MOZXITXIBRUEMM-QFIPXVFZSA-N
627296,1,1,1,1,,QFTDRSDRDUWAJK-SFHVURJKSA-N
627295,1,1,1,1,,LZINJWRNNWHKAQ-SFHVURJKSA-N
627294,1,1,1,1,,AEZTVIRXMXYESO-NRFANRHFSA-N
627238,1,1,1,1,,DZMJATAIFBTELK-LEWJYISDSA-N
627237,1,1,1,1,,NMGQVIBOWRVISE-VQTJNVASSA-N
627236,1,1,1,1,,DCLRBWCBZZADCC-VQTJNVASSA-N
627235,1,1,1,1,,CYVDMGAAGFJWCN-RBUKOAKNSA-N
627228,1,1,1,1,,JOBWDIFVTIVJKX-FQEVSTJZSA-N
627227,1,1,1,1,,UZBYMPYIDAYSIP-SFHVURJKSA-N
627226,1,1,1,1,,LBWYTZNGUOXSRD-IBGZPJMESA-N
627225,1,1,1,1,,KAESHZVQRDUXKU-IBGZPJMESA-N
627224,1,1,1,1,,LLLCRMVDTYBBQC-IBGZPJMESA-N
627169,1,1,1,1,,OQKSKCQEXCCVNW-RBUKOAKNSA-N
618931,1,1,1,1,,IUTSKNRONKMGOS-QMMMGPOBSA-N
618929,1,1,1,1,,GAOZHRLCFIUCBN-JTQLQIEISA-N
618862,1,1,1,1,,JSYQQBKBYKJHAO-VIFPVBQESA-N
618781,1,1,1,1,,YSTPWPWIXDYZLT-LBPRGKRZSA-N
618203,1,1,1,1,ROPIVACAINE,ZKMNUMMKYBVTFN-HNNXBMFYSA-N
618127,1,1,1,1,PROPIVERINE,QPCVHQBVMYCJOM-UHFFFAOYSA-N
617992,1,1,1,1,,PIKCALBGLDBAKK-LLVKDONJSA-N
617991,1,1,1,1,,WUTRVCAUFFQVGX-HNNXBMFYSA-N
617990,1,1,1,1,,GZJJRCVIVJXCPO-LBPRGKRZSA-N
617939,1,1,1,1,,JEEXCFPOFSQJAA-NSHDSACASA-N
617938,1,1,1,1,,UWLXWGKTAMTBSF-NSHDSACASA-N
627364,1,1,1,1,,TXZAPLQUMZHKHY-SFHVURJKSA-N
627363,1,1,1,1,,JJSVYAMRGKXWCW-IBGZPJMESA-N
627362,1,1,1,1,,UUCUJQQVYFYOSR-SFHVURJKSA-N
627361,1,1,1,1,,LMNXQFNTBXNKBE-FQEVSTJZSA-N
627360,1,1,1,1,,MMTSIJITFDUGPD-KRWDZBQOSA-N
627814,1,1,1,1,,BOLUZDIMCUECSL-AREMUKBSSA-N
627813,1,1,1,1,,IOMZWVIZNJRHRI-RUZDIDTESA-N
627812,1,1,1,1,,YDDAIFXAUXVOFU-OAQYLSRUSA-N
627755,1,1,1,1,,BVYFLQMIPCXFMW-NRFANRHFSA-N
627754,1,1,1,1,,AZOUSMBVXDSXLP-FQEVSTJZSA-N
627753,1,1,1,1,,WDVMXNKWJXDBJQ-QHCPKHFHSA-N
627752,1,1,1,1,,YUZRBHCMRKBDCD-QFIPXVFZSA-N
627666,1,1,1,1,,VFSJGWJMHVBGRP-NRFANRHFSA-N
627665,1,1,1,1,,SWHOPSBMILZQEO-IBGZPJMESA-N
627664,1,1,1,1,,YBGDJKRGGZWWSZ-FQEVSTJZSA-N
627663,1,1,1,1,,ZSYMQWFFNGCWPV-FQEVSTJZSA-N
627662,1,1,1,1,,BGFVNNRXZMCPRA-IBGZPJMESA-N
618935,1,1,1,1,,PMZYRKGBQBCWOA-LBPRGKRZSA-N
618934,1,1,1,1,,MPGDFMOXIHFZSL-LBPRGKRZSA-N
618933,1,1,1,1,,GSMFLJBANXQXTM-NSHDSACASA-N
618932,1,1,1,1,,GZAWVIWERRSMCS-LBPRGKRZSA-N
628628,1,1,1,1,,SXPIENJWEFLRFA-HSZRJFAPSA-N
628627,1,1,1,1,,YNFKZGWEHWNWDI-JOCHJYFZSA-N
628626,1,1,1,1,,QRLAIUSGKUVHBM-XMMPIXPASA-N
628576,1,1,1,1,,VYDCJJLOXCGZJB-RUZDIDTESA-N
628575,1,1,1,1,,SWTYJFXTOTYOGR-XMMPIXPASA-N
628574,1,1,1,1,,MCGIWMYXNXWIGG-UHFFFAOYSA-N
628462,1,1,1,1,,HGBUYZBCPZIMRH-UHFFFAOYSA-N
628461,1,1,1,1,,WLWQLJYOYMGFPD-UHFFFAOYSA-N
628255,1,1,1,1,,XRIOBMZSHACRBN-UHFFFAOYSA-N
627967,1,1,1,1,,FBAYMVZHLCKTKN-UHFFFAOYSA-N
627910,1,1,1,1,,IDUFEEHNNASCMH-HSZRJFAPSA-N
627909,1,1,1,1,,OYKSVNSOTXGKJN-FQEVSTJZSA-N
627863,1,1,1,1,,OYKSVNSOTXGKJN-HXUWFJFHSA-N
627862,1,1,1,1,,GJOOHWJFYSUFIU-NRFANRHFSA-N
627861,1,1,1,1,,GJOOHWJFYSUFIU-OAQYLSRUSA-N
627860,1,1,1,1,,AOKUIPSHLAAXQK-AREMUKBSSA-N
628851,1,1,1,1,,WQOMZYPBVOXQJY-UHFFFAOYSA-N
628850,1,1,1,1,,AUCPKYPLGAVYAF-UHFFFAOYSA-N
628786,1,1,1,1,,WLXTZKAROJEVMI-UHFFFAOYSA-N
628785,1,1,1,1,,YLEDBIZRBVHBJQ-UHFFFAOYSA-N
628784,1,1,1,1,,BUNJVHAEMQLYJI-UHFFFAOYSA-N
628783,1,1,1,1,,HJXPDUZXVIVZJB-UHFFFAOYSA-N
628782,1,1,1,1,,XVMSTDBLFRGHSD-UHFFFAOYSA-N
628711,1,1,1,1,,UGXRUMNFAKOITP-UHFFFAOYSA-N
628710,1,1,1,1,,NBMXJNMUHLTYPM-UHFFFAOYSA-N
628709,1,1,1,1,,KYIVOBNKSGAKNZ-UHFFFAOYSA-N
628708,1,1,1,1,,VWKIIEUSSJXADS-UHFFFAOYSA-N
628706,1,1,1,1,,ZXUHVJGJAIGPRR-UHFFFAOYSA-N
628683,1,1,1,1,,ASISOGRWKOFTRC-HSZRJFAPSA-N
628682,1,1,1,1,,WBWAIAQQPSJRLP-HSZRJFAPSA-N
628681,1,1,1,1,,XQRZVIKHJWAVPW-JOCHJYFZSA-N
628680,1,1,1,1,,BOFHHPZKLSDUAX-XMMPIXPASA-N
617937,1,1,1,1,,KKHPGFXTXRPZGB-NSHDSACASA-N
